soil_moisture,soil_moisture_p,humidity_p,temperature_c,heat_index_c
218.0,88.0,66.0,18.2,17.8
219.0,88.0,66.0,18.2,17.8
218.0,88.0,66.0,18.2,17.8
214.0,90.0,66.0,18.2,17.8
219.0,88.0,66.0,18.2,17.8
219.0,88.0,66.0,18.2,17.8
219.0,88.0,66.0,18.2,17.8
220.0,87.0,66.0,18.2,17.8
218.0,88.0,66.0,18.2,17.8
220.0,87.0,66.0,18.2,17.8
218.0,88.0,66.0,18.2,17.8
219.0,88.0,66.0,18.2,17.8
218.0,88.0,66.0,18.2,17.8
219.0,88.0,66.0,18.2,17.8
219.0,88.0,66.0,18.2,17.8
219.0,88.0,66.0,18.2,17.8
219.0,88.0,66.0,18.2,17.8
218.0,88.0,66.0,18.2,17.8
220.0,87.0,66.0,18.2,17.8
219.0,88.0,66.0,18.2,17.8
